networkCanvasEgoUUID,networkCanvasCaseID,networkCanvasSessionID,networkCanvasProtocolName,sessionStart,sessionFinish,sessionExported,APP_VERSION,COMMIT_HASH,secret_word
7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh4n1pe9003gsa27d06mabf0,FSDS_ConceptMap_v01.netcanvas,2025-10-24T09:18:05.257Z,2025-10-24T09:22:43.127Z,2025-10-24T12:35:48.005Z,v3.0.0,Unknown commit hash,cookie
