edgeID,from,to,networkCanvasEgoUUID,networkCanvasUUID,networkCanvasSourceUUID,networkCanvasTargetUUID
1,6,10,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,743a435b-4609-4ab1-a838-cf56e27fd39c,WZuDbuOSgL,qlYrXp5pWY
