networkCanvasEgoUUID,networkCanvasCaseID,networkCanvasSessionID,networkCanvasProtocolName,sessionStart,sessionFinish,sessionExported,APP_VERSION,COMMIT_HASH,secret_word
7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh205bqc001qsa273cbrl5cg,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:01:30.660Z,2025-10-22T13:04:06.552Z,2025-10-24T12:36:28.563Z,v3.0.0,Unknown commit hash,Gem
