edgeID,from,to,networkCanvasEgoUUID,networkCanvasUUID,networkCanvasSourceUUID,networkCanvasTargetUUID
1,1,5,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,d48d3430-3b3e-4240-8d22-76d51eedf79b,ZuysvCGddv,SP780kx1IA
